"nightuid","endDate","tagID","trapCoordinate","iButtonLabel","link"
"f1c3331b-dbbf-46b4-a2fe-4301398db4e4","2024-05-02T16:00:00.000+0000","NEON.MAM.D07.R4625","B10","11","f1c3331b-dbbf-46b4-a2fe-4301398db4e4B10"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.O003I520240501","I5","90","baa3cf36-c2ec-4e84-9131-a0f62180bd60I5"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4817","H2","68","baa3cf36-c2ec-4e84-9131-a0f62180bd60H2"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.O003B320240501","B3","94","baa3cf36-c2ec-4e84-9131-a0f62180bd60B3"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4740","A5","18","baa3cf36-c2ec-4e84-9131-a0f62180bd60A5"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4367","D3","49","baa3cf36-c2ec-4e84-9131-a0f62180bd60D3"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4831","B10","53","baa3cf36-c2ec-4e84-9131-a0f62180bd60B10"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4660","H3","37","baa3cf36-c2ec-4e84-9131-a0f62180bd60H3"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.R4835","B4","81","baa3cf36-c2ec-4e84-9131-a0f62180bd60B4"
"baa3cf36-c2ec-4e84-9131-a0f62180bd60","2024-05-01T16:00:00.000+0000","NEON.MAM.D07.O003F320240501","F3","72","baa3cf36-c2ec-4e84-9131-a0f62180bd60F3"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4667","C9","80","6aa716d6-906f-4d4c-940d-8571b3a67195C9"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4812","J7","66","6aa716d6-906f-4d4c-940d-8571b3a67195J7"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4835","A6","38","6aa716d6-906f-4d4c-940d-8571b3a67195A6"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4668","F1","79","6aa716d6-906f-4d4c-940d-8571b3a67195F1"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4828","E5","81","6aa716d6-906f-4d4c-940d-8571b3a67195E5"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4817","E1","27","6aa716d6-906f-4d4c-940d-8571b3a67195E1"
"6aa716d6-906f-4d4c-940d-8571b3a67195","2024-04-30T16:00:00.000+0000","NEON.MAM.D07.R4831","C8","12","6aa716d6-906f-4d4c-940d-8571b3a67195C8"
"9029177d-cec6-4b31-ad42-82fefd877c5a","2024-03-14T16:00:00.000+0000","NEON.MAM.D07.R4828","D7","352","9029177d-cec6-4b31-ad42-82fefd877c5aD7"
"ef729af4-1048-47f3-bcbe-bd745ce2aa67","2024-03-13T16:00:00.000+0000","NEON.MAM.D07.R4622","F2","352","ef729af4-1048-47f3-bcbe-bd745ce2aa67F2"
"1ca6e1e7-13cb-4ea4-8ea5-b9d7fe536183","2024-03-12T16:00:00.000+0000","NEON.MAM.D07.R4817","B3","381","1ca6e1e7-13cb-4ea4-8ea5-b9d7fe536183B3"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.L10040","A4","203","33947e5d-dca6-49d4-9e4c-7160d0e49181A4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9525","C1","230","33947e5d-dca6-49d4-9e4c-7160d0e49181C1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R8739","F1","292","33947e5d-dca6-49d4-9e4c-7160d0e49181F1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10142","D2","288","33947e5d-dca6-49d4-9e4c-7160d0e49181D2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10104","A8","226","33947e5d-dca6-49d4-9e4c-7160d0e49181A8"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9512","E2","237","33947e5d-dca6-49d4-9e4c-7160d0e49181E2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9689","G9","208","33947e5d-dca6-49d4-9e4c-7160d0e49181G9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10110","C9","269","33947e5d-dca6-49d4-9e4c-7160d0e49181C9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10304","E4","213","33947e5d-dca6-49d4-9e4c-7160d0e49181E4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10300","C10","567","33947e5d-dca6-49d4-9e4c-7160d0e49181C10"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10308","G6","267","33947e5d-dca6-49d4-9e4c-7160d0e49181G6"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10046","F4","522","33947e5d-dca6-49d4-9e4c-7160d0e49181F4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10121","I1","550","33947e5d-dca6-49d4-9e4c-7160d0e49181I1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10306","G1","206","33947e5d-dca6-49d4-9e4c-7160d0e49181G1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9478","E3","259","33947e5d-dca6-49d4-9e4c-7160d0e49181E3"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10141","B2","221","33947e5d-dca6-49d4-9e4c-7160d0e49181B2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10041","D10","541","33947e5d-dca6-49d4-9e4c-7160d0e49181D10"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9505","H1","513","33947e5d-dca6-49d4-9e4c-7160d0e49181H1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10303","E8","535","33947e5d-dca6-49d4-9e4c-7160d0e49181E8"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9268","E9","205","33947e5d-dca6-49d4-9e4c-7160d0e49181E9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9622","B9","210","33947e5d-dca6-49d4-9e4c-7160d0e49181B9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9499","B3","263","33947e5d-dca6-49d4-9e4c-7160d0e49181B3"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10116","G5","529","33947e5d-dca6-49d4-9e4c-7160d0e49181G5"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10102","B6","217","33947e5d-dca6-49d4-9e4c-7160d0e49181B6"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9486","G8","204","33947e5d-dca6-49d4-9e4c-7160d0e49181G8"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.O012F720240906","F7","236","33947e5d-dca6-49d4-9e4c-7160d0e49181F7"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10108","C7","233","33947e5d-dca6-49d4-9e4c-7160d0e49181C7"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10114","F10","247","33947e5d-dca6-49d4-9e4c-7160d0e49181F10"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10305","F9","231","33947e5d-dca6-49d4-9e4c-7160d0e49181F9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9456","D1","285","33947e5d-dca6-49d4-9e4c-7160d0e49181D1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9497","G10","501","33947e5d-dca6-49d4-9e4c-7160d0e49181G10"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10143","C2","542","33947e5d-dca6-49d4-9e4c-7160d0e49181C2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10132","H9","293","33947e5d-dca6-49d4-9e4c-7160d0e49181H9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10302","F2","232","33947e5d-dca6-49d4-9e4c-7160d0e49181F2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.O012G320240906","G3","283","33947e5d-dca6-49d4-9e4c-7160d0e49181G3"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9493","F3","234","33947e5d-dca6-49d4-9e4c-7160d0e49181F3"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9623","A10","286","33947e5d-dca6-49d4-9e4c-7160d0e49181A10"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10301","E5","219","33947e5d-dca6-49d4-9e4c-7160d0e49181E5"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9482","G7","220","33947e5d-dca6-49d4-9e4c-7160d0e49181G7"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10045","F6","200","33947e5d-dca6-49d4-9e4c-7160d0e49181F6"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.L9401","A1","256","33947e5d-dca6-49d4-9e4c-7160d0e49181A1"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10309","G2","258","33947e5d-dca6-49d4-9e4c-7160d0e49181G2"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10149","H4","241","33947e5d-dca6-49d4-9e4c-7160d0e49181H4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R10140","A9","238","33947e5d-dca6-49d4-9e4c-7160d0e49181A9"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9511","B4","228","33947e5d-dca6-49d4-9e4c-7160d0e49181B4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.O012G420240906","G4","275","33947e5d-dca6-49d4-9e4c-7160d0e49181G4"
"33947e5d-dca6-49d4-9e4c-7160d0e49181","2024-09-06T17:00:00.000+0000","NEON.MAM.D05.R9476","C5","261","33947e5d-dca6-49d4-9e4c-7160d0e49181C5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10102","B5","529","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaB5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10104","A7","290","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaA7"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9511","D5","282","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9478","D3","284","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD3"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10048","J5","214","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9337","I6","249","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R8739","F1","208","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9476","C1","286","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaC1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10043","G3","256","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG3"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10113","F7","502","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF7"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10116","H4","509","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH4"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10112","E2","295","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaE2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10105","B1","291","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaB1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10149","I4","228","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI4"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10119","H5","247","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9682","C5","513","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaC5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10131","I10","233","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10133","J10","520","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9493","H2","550","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10109","G6","297","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.O012D620240905","D6","211","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9504","F10","288","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9250","J4","293","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ4"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10114","G10","226","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.O012E520240905","E5","268","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaE5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10124","C10","224","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaC10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10123","D1","240","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.L9481","E9","246","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaE9"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.O012G220240905","G2","262","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10117","H6","259","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10115","G4","519","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG4"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10122","H10","248","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10121","I1","212","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R8983","F9","230","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF9"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.L9401","A1","261","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaA1"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10118","H3","287","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaH3"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10111","F4","278","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF4"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10107","B10","270","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaB10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.L10040","A6","265","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaA6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10103","A9","204","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaA9"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9268","D8","238","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD8"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10130","I7","243","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI7"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10108","C7","575","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaC7"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10129","I5","251","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10106","A10","223","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaA10"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9482","G8","221","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaG8"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10045","F5","263","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaF5"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9487","J2","245","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9499","B3","203","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaB3"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10110","B9","218","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaB9"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9683","D2","277","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaD2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10128","I2","294","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaI2"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R9483","J6","217","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ6"
"3fdc6eb0-6abb-4317-8e6d-9fcb18c72efa","2024-09-05T17:00:00.000+0000","NEON.MAM.D05.R10132","J9","239","3fdc6eb0-6abb-4317-8e6d-9fcb18c72efaJ9"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9525","F1","221","91af3328-dce9-48a0-a913-aa6d80db7744F1"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9690","J9","213","91af3328-dce9-48a0-a913-aa6d80db7744J9"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.L10040","B7","254","91af3328-dce9-48a0-a913-aa6d80db7744B7"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10043","F3","228","91af3328-dce9-48a0-a913-aa6d80db7744F3"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9475","C3","219","91af3328-dce9-48a0-a913-aa6d80db7744C3"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10047","G9","502","91af3328-dce9-48a0-a913-aa6d80db7744G9"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10049","B4","248","91af3328-dce9-48a0-a913-aa6d80db7744B4"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9478","D1","256","91af3328-dce9-48a0-a913-aa6d80db7744D1"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10101","J8","294","91af3328-dce9-48a0-a913-aa6d80db7744J8"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.L9481","D7","220","91af3328-dce9-48a0-a913-aa6d80db7744D7"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.L9402","A6","202","91af3328-dce9-48a0-a913-aa6d80db7744A6"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9514","D10","237","91af3328-dce9-48a0-a913-aa6d80db7744D10"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10125","J3","236","91af3328-dce9-48a0-a913-aa6d80db7744J3"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10100","J5","295","91af3328-dce9-48a0-a913-aa6d80db7744J5"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9499","C4","287","91af3328-dce9-48a0-a913-aa6d80db7744C4"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9505","H1","263","91af3328-dce9-48a0-a913-aa6d80db7744H1"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R9436","E5","212","91af3328-dce9-48a0-a913-aa6d80db7744E5"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10127","I6","216","91af3328-dce9-48a0-a913-aa6d80db7744I6"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10045","F6","243","91af3328-dce9-48a0-a913-aa6d80db7744F6"
"91af3328-dce9-48a0-a913-aa6d80db7744","2024-09-04T17:00:00.000+0000","NEON.MAM.D05.R10042","E2","249","91af3328-dce9-48a0-a913-aa6d80db7744E2"
